,4,,05/11/2011,,Barnsley Minors League Individual Champs   ,,,,,Knottinley                                     ,,,4,,00:40.09,,,
,5,,10/12/2011,,Borough of Barnsley SC Xmas Sprint             ,,,,,Sheffield                                       ,,,3,,00:41.28,,,
,6,,17/09/2011,,Rotherham Metro A & B Grade Gala              ,,,,,Sheffield                                       ,,,3,,00:41.94,,,
,Male 100 Backstroke,,,,,,,,,,,,,,,,,
,1,,12/10/2013,,Yorkshire Winter Competition                      ,,,,,Sheffield                                       ,,,2,,01:14.75,,,
,2,,15/06/2013,,Scarborough SC SSC A&B Meet 2013           ,,,,,Scarborough                                ,,,3,,01:18.58,,,
,3,,22/09/2012,,Rotherham Metro A& B Grade Meet               ,,,,,Sheffield                                       ,,,3,,01:19.07,,,
,4,,13/10/2012,,Yorkshire SA Winter Competition 2012           ,,,,,Sheffield                                       ,,,2,,01:19.91,,,
,5,,15/07/2012,,Rotherham Metro ASC L3 Short Course Meet,,,,,Sheffield                                       ,,,3,,01:21.45,,,
,6,,16/06/2012,,Scarborough SC A&B Graded Gala                ,,,,,Scarborough                                ,,,4,,01:23.06,,,
,Male 100 Individual Medley,,,,,,,,,,,,,,,,,
,1,,22/06/2014,,Scarborough SC A & B Graded Meet             ,,,,,Scarborough                                ,,,3,,01:15.19,,,
,2,,21/09/2013,,Rotherham Metro SC A & B Grade SC Meet  ,,,,,Sheffield                                       ,,,3,,01:15.28,,,
,3,,16/06/2013,,Scarborough SC SSC A&B Meet 2013           ,,,,,Scarborough                                ,,,3,,01:17.43,,,
,4,,22/09/2012,,Rotherham Metro A& B Grade Meet               ,,,,,Sheffield                                       ,,,3,,01:20.32,,,
,5,,17/06/2012,,Scarborough SC A&B Graded Gala                ,,,,,Scarborough                                ,,,4,,01:24.87,,,
,6,,08/10/2011,,Yorkshire Winter Competition                      ,,,,,Sheffield                                       ,,,2,,01:31.14,,,
SPORTSYSTEMS British Swimming Club Rankings Rev 5.2,,,,,,,,,,,,,,,,,,
23/08/2014 11:45:36,,,,,,,,,,,,,,,Page,55,/,130
,,,,,,,,,Male Open Short Course,,,,,,,,,
,,,,,,,,,All Time Best - Age At 31st December,,,,,,,,,
,,,Date,,,Meet,,,,,Venue,,Level,,Time,,,
Shem Fair                                         ,,,,,,10/10/2000,,Sheffield C,,,893872,,,,,,,
,Male 100 Individual Medley,,,,,,,,,,,,,,,,,
,7,,17/09/2011,,Rotherham Metro A & B Grade Gala              ,,,,,Sheffield                                       ,,,3,,01:32.52,,,
,8,,02/07/2011,,City of Derby B Grade Open Meet                  ,,,,,Derby                                           ,,,3,,01:35.43,,,
,Male 200 Individual Medley,,,,,,,,,,,,,,,,,
,1,,13/10/2013,,Yorkshire Winter Competition                      ,,,,,Sheffield                                       ,,,2,,02:40.09,,,
,2,,21/06/2014,,Scarborough SC A & B Graded Meet             ,,,,,Scarborough                                ,,,3,,02:42.42,,,
,3,,09/11/2013,,Harrogate District SC Annual Autumn Meet    ,,,,,Harrogate                                     ,,,3,,02:43.89,,,
,4,,13/10/2012,,Yorkshire SA Winter Competition 2012           ,,,,,Sheffield                                       ,,,2,,02:51.16,,,
,5,,15/07/2012,,Rotherham Metro ASC L3 Short Course Meet,,,,,Sheffield                                       ,,,3,,02:53.14,,,
,6,,10/12/2011,,Borough of Barnsley SC Xmas Sprint             ,,,,,Sheffield                                       ,,,3,,03:11.20,,,
,Male 400 Individual Medley,,,,,,,,,,,,,,,,,
,1,,09/11/2013,,Harrogate District SC Annual Autumn Meet    ,,,,,Harrogate                                     ,,,3,,05:45.55,,,
,2,,28/10/2012,,Harrogate Autumn Open Meet                        ,,,,,Harrogate                                     ,,,3,,05:57.88,,,
SPORTSYSTEMS British Swimming Club Rankings Rev 5.2,,,,,,,,,,,,,,,,,,
23/08/2014 11:45:36,,,,,,,,,,,,,,,Page,56,/,130
,,,,,,,,,Male Open Short Course,,,,,,,,,
,,,,,,,,,All Time Best - Age At 31st December,,,,,,,,,
,,,Date,,,Meet,,,,,Venue,,Level,,Time,,,
Daniel Field                                      ,,,,,,12/02/1997,,Sheffield C,,,493393,,,,,,,
,Male 50 Freestyle,,,,,,,,,,,,,,,,,
,1,,05/11/2011,,Barnsley Minors League Individual Champs   ,,,,,Knottinley                                     ,,,4,,00:29.06,,,
,2,,11/12/2010,,Bo Barnsley Xmas Sprint                           ,,,,,Sheffield                                       ,,,4,,00:29.53,,,
,3,,18/06/2011,,Scarborough 15th Annual A & B Graded,,,,,Scarborough                                ,,,4,,00:29.84,,,
,4,,30/01/2010,,28th Harrogate Open Meet                          ,,,,,Harrogate                                     ,,,2,,00:30.81,,,
,5,,17/07/2010,,Rotherham Metro A&B SC Meet                     ,,,,,Sheffield                                       ,,,3,,00:30.83,,,
,6,,12/12/2009,,Boro of Barnsley Xmas Meet                        ,,,,,Sheffield                                       ,,,3,,00:31.35,,,
,7,,18/07/2009,,Rotherham Metro A/B Meet                          ,,,,,Ponds Forge                                ,,,3,,00:32.97,,,
,8,,29/11/2008,,Lincoln Vulcans Open Meet                         ,,,,,Grantham                                     ,,,3,,00:34.75,,,
,9,,16/12/2007,,Chesterfield Xmas Meet                            ,,,,,Chesterfield                                  ,,,3,,00:37.71,,,
,Male 100 Freestyle,,,,,,,,,,,,,,,,,
,1,,09/10/2011,,Yorkshire Winter Competition                      ,,,,,Sheffield                                       ,,,2,,01:01.04,,,
,2,,13/10/2012,,Yorkshire SA Winter Competition 2012           ,,,,,Sheffield                                       ,,,2,,01:02.07,,,
,3,,10/10/2010,,Yorkshire Winter Comp                             ,,,,,Sheffield                                       ,,,2,,01:05.50,,,
,4,,18/09/2010,,Rotherham Metro B & C Meet                        ,,,,,Sheffield                                       ,,,3,,01:06.63,,,
,5,,31/01/2010,,28th Harrogate Open Meet                          ,,,,,Harrogate                                     ,,,2,,01:07.53,,,
,6,,18/07/2010,,Rotherham Metro A&B SC Meet                     ,,,,,Sheffield                                       ,,,3,,01:08.61,,,
,7,,11/10/2009,,Yorkshire Winter Meet                             ,,,,,Sheffield                                       ,,,2,,01:09.27,,,
,8,,19/07/2009,,Rotherham Metro A/B Meet                          ,,,,,Ponds Forge                                ,,,3,,01:13.38,,,
,9,,20/07/2008,,Rotherham Metro Meet                              ,,,,,Sheffield                                       ,,,3,,01:24.00,,,
,Male 200 Freestyle,,,,,,,,,,,,,,,,,
,1,,17/07/2010,,Rotherham Metro A&B SC Meet                     ,,,,,Sheffield                                       ,,,3,,02:25.40,,,
,2,,18/07/2009,,Rotherham Metro A/B Meet                          ,,,,,Ponds Forge                                ,,,3,,02:37.65,,,
,3,,29/11/2008,,Lincoln Vulcans Open Meet                         ,,,,,Grantham                                     ,,,3,,02:48.33,,,
,4,,19/07/2008,,Rotherham Metro Meet                              ,,,,,Sheffield                                       ,,,3,,02:54.24,,,
,Male 400 Freestyle,,,,,,,,,,,,,,,,,
,1,,15/12/2007,,Chesterfield Xmas Meet                            ,,,,,Chesterfield                                  ,,,3,,06:20.75,,,
,Male 50 Breaststroke,,,,,,,,,,,,,,,,,
,1,,11/12/2010,,Bo Barnsley Xmas Sprint                           ,,,,,Sheffield                                       ,,,4,,00:36.67,,,
,2,,19/06/2011,,Scarborough 15th Annual A & B Graded,,,,,Scarborough                                ,,,4,,00:37.59,,,
,3,,18/07/2010,,Rotherham Metro A&B SC Meet                     ,,,,,Sheffield                                       ,,,3,,00:37.89,,,
,4,,31/01/2010,,28th Harrogate Open Meet                          ,,,,,Harrogate                                     ,,,2,,00:39.73,,,
,5,,12/12/2009,,Boro of Barnsley Xmas Meet                        ,,,,,Sheffield                                       ,,,3,,00:41.75,,,
,6,,13/10/2007,,Yorkshire Winter Age Grp                          ,,,,,Sheffield                                       ,,,1,,00:47.38,,,
,Male 100 Breaststroke,,,,,,,,,,,,,,,,,
,1,,09/10/2011,,Yorkshire Winter Competition                      ,,,,,Sheffield                                       ,,,2,,01:17.81,,,
,2,,04/12/2011,,BG North East Region Championships           ,,,,,Sunderland                                  ,,,2,,01:18.02,,,
,3,,18/06/2011,,Scarborough 15th Annual A & B Graded,,,,,Scarborough                                ,,,4,,01:20.23,,,
,4,,10/10/2010,,Yorkshire Winter Comp                             ,,,,,Sheffield                                       ,,,2,,01:20.42,,,
SPORTSYSTEMS British Swimming Club Rankings Rev 5.2,,,,,,,,,,,,,,,,,,
23/08/2014 11:45:36,,,,,,,,,,,,,,,Page,57,/,130
,,,,,,,,,Male Open Short Course,,,,,,,,,
,,,,,,,,,All Time Best - Age At 31st December,,,,,,,,,
,,,Date,,,Meet,,,,,Venue,,Level,,Time,,,
Daniel Field                                      ,,,,,,12/02/1997,,Sheffield C,,,493393,,,,,,,
,Male 100 Breaststroke,,,,,,,,,,,,,,,,,
,5,,17/07/2010,,Rotherham Metro A&B SC Meet                     ,,,,,Sheffield                                       ,,,3,,01:22.99,,,
,6,,18/09/2010,,Rotherham Metro B & C Meet                        ,,,,,Sheffield                                       ,,,3,,01:23.56,,,
,7,,30/01/2010,,28th Harrogate Open Meet                          ,,,,,Harrogate                                     ,,,2,,01:25.91,,,
,8,,10/10/2009,,Yorkshire Winter Meet                             ,,,,,Sheffield                                       ,,,2,,01:31.41,,,
,9,,18/07/2009,,Rotherham Metro A/B Meet                          ,,,,,Ponds Forge                                ,,,3,,01:33.79,,,
,10,,11/10/2008,,Yorkshire Winter Champs                           ,,,,,Sheffield                                       ,,,1,,01:38.26,,,
,11,,19/07/2008,,Rotherham Metro Meet                              ,,,,,Sheffield                                       ,,,3,,01:40.47,,,
,Male 200 Breaststroke,,,,,,,,,,,,,,,,,
,1,,06/11/2010,,BG North East SC Champs                           ,,,,,Sunderland                                  ,,,2,,02:52.63,,,
,2,,18/07/2010,,Rotherham Metro A&B SC Meet                     ,,,,,Sheffield                                       ,,,3,,02:56.89,,,
,3,,19/07/2009,,Rotherham Metro A/B Meet                          ,,,,,Ponds Forge                                ,,,3,,03:19.31,,,
,Male 50 Butterfly,,,,,,,,,,,,,,,,,
,1,,11/12/2010,,Bo Barnsley Xmas Sprint                           ,,,,,Sheffield                                       ,,,4,,00:33.70,,,
,2,,05/11/2011,,Barnsley Minors League Individual Champs   ,,,,,Knottinley                                     ,,,4,,00:34.42,,,
,3,,18/09/2010,,Rotherham Metro B & C Meet                        ,,,,,Sheffield                                       ,,,3,,00:34.50,,,
,4,,12/12/2009,,Boro of Barnsley Xmas Meet                        ,,,,,Sheffield                                       ,,,3,,00:38.08,,,
,5,,19/07/2009,,Rotherham Metro A/B Meet                          ,,,,,Ponds Forge                                ,,,3,,00:38.30,,,
,Male 100 Butterfly,,,,,,,,,,,,,,,,,
,1,,19/06/2011,,Scarborough 15th Annual A & B Graded,,,,,Scarborough                                ,,,4,,01:22.27,,,
,2,,19/07/2008,,Rotherham Metro Meet                              ,,,,,Sheffield                                       ,,,3,,01:45.72,,,
,Male 50 Backstroke,,,,,,,,,,,,,,,,,
,1,,12/12/2009,,Boro of Barnsley Xmas Meet                        ,,,,,Sheffield                                       ,,,3,,00:42.84,,,
,Male 100 Individual Medley,,,,,,,,,,,,,,,,,
,1,,19/06/2011,,Scarborough 15th Annual A & B Graded,,,,,Scarborough                                ,,,4,,01:16.29,,,
,2,,18/07/2010,,Rotherham Metro A&B SC Meet                     ,,,,,Sheffield                                       ,,,3,,01:16.98,,,
,3,,18/09/2010,,Rotherham Metro B & C Meet                        ,,,,,Sheffield                                       ,,,3,,01:18.03,,,
,4,,19/07/2009,,Rotherham Metro A/B Meet                          ,,,,,Ponds Forge                                ,,,3,,01:23.90,,,
,5,,20/07/2008,,Rotherham Metro Meet                              ,,,,,Sheffield                                       ,,,3,,01:29.17,,,
,6,,29/11/2008,,Lincoln Vulcans Open Meet                         ,,,,,Grantham                                     ,,,3,,01:33.00,,,
,Male 200 Individual Medley,,,,,,,,,,,,,,,,,
,1,,11/12/2010,,Bo Barnsley Xmas Sprint                           ,,,,,Sheffield                                       ,,,4,,02:45.84,,,
,2,,10/10/2010,,Yorkshire Winter Comp                             ,,,,,Sheffield                                       ,,,2,,02:46.06,,,
,3,,11/10/2008,,Yorkshire Winter Champs                           ,,,,,Sheffield                                       ,,,1,,03:12.19,,,
,4,,19/07/2008,,Rotherham Metro Meet                              ,,,,,Sheffield                                       ,,,3,,03:12.41,,,
,5,,29/11/2008,,Lincoln Vulcans Open Meet                         ,,,,,Grantham                                     ,,,3,,03:20.73,,,
,6,,15/12/2007,,Chesterfield Xmas Meet                            ,,,,,Chesterfield                                  ,,,3,,03:26.26,,,
SPORTSYSTEMS British Swimming Club Rankings Rev 5.2,,,,,,,,,,,,,,,,,,
23/08/2014 11:45:36,,,,,,,,,,,,,,,Page,58,/,130
,,,,,,,,,Male Open Short Course,,,,,,,,,
,,,,,,,,,All Time Best - Age At 31st December,,,,,,,,,
,,,Date,,,Meet,,,,,Venue,,Level,,Time,,,
George Glossop                                    ,,,,,,03/01/2002,,Sheffield C,,,969429,,,,,,,
,Male 50 Freestyle,,,,,,,,,,,,,,,,,
,1,,22/06/2014,,Scarborough SC A & B Graded Meet             ,,,,,Scarborough                                ,,,3,,00:38.00,,,
,2,,16/06/2013,,Scarborough SC SSC A&B Meet 2013           ,,,,,Scarborough                                ,,,3,,00:42.54,,,
,3,,24/08/2013,,Sheffield City Sprints Meet                       ,,,,,Sheffield                                       ,,,3,,00:43.86,,,
,4,,21/09/2013,,Rotherham Metro SC A & B Grade SC Meet  ,,,,,Sheffield                                       ,,,3,,00:45.01,,,
,5,,21/04/2013,,Stocksbridge Pentaqua SC Spring Sprints     ,,,,,Stocksbridge                                ,,,3,,00:45.22,,,
,Male 100 Freestyle,,,,,,,,,,,,,,,,,
,1,,21/06/2014,,Scarborough SC A & B Graded Meet             ,,,,,Scarborough                                ,,,3,,01:22.55,,,
,2,,15/06/2013,,Scarborough SC SSC A&B Meet 2013           ,,,,,Scarborough                                ,,,3,,01:37.82,,,
,3,,21/09/2013,,Rotherham Metro SC A & B Grade SC Meet  ,,,,,Sheffield                                       ,,,3,,01:38.22,,,
,4,,24/08/2013,,Sheffield City Sprints Meet                       ,,,,,Sheffield                                       ,,,3,,01:42.14,,,
,5,,25/08/2012,,Sheffield City 2012 Open Sprints Meet           ,,,,,Sheffield                                       ,,,3,,01:43.22,,,
,Male 50 Breaststroke,,,,,,,,,,,,,,,,,
,1,,21/06/2014,,Scarborough SC A & B Graded Meet             ,,,,,Scarborough                                ,,,3,,00:50.19,,,
,2,,21/09/2013,,Rotherham Metro SC A & B Grade SC Meet  ,,,,,Sheffield                                       ,,,3,,00:59.09,,,
,3,,24/08/2013,,Sheffield City Sprints Meet                       ,,,,,Sheffield                                       ,,,3,,00:59.66,,,
,4,,15/06/2013,,Scarborough SC SSC A&B Meet 2013           ,,,,,Scarborough                                ,,,3,,01:01.95,,,
,5,,21/04/2013,,Stocksbridge Pentaqua SC Spring Sprints     ,,,,,Stocksbridge                                ,,,3,,01:04.87,,,
,Male 50 Backstroke,,,,,,,,,,,,,,,,,
,1,,22/06/2014,,Scarborough SC A & B Graded Meet             ,,,,,Scarborough                                ,,,3,,00:47.18,,,
,2,,24/08/2013,,Sheffield City Sprints Meet                       ,,,,,Sheffield                                       ,,,3,,00:49.45,,,
,3,,21/09/2013,,Rotherham Metro SC A & B Grade SC Meet  ,,,,,Sheffield                                       ,,,3,,00:51.88,,,
,4,,16/06/2013,,Scarborough SC SSC A&B Meet 2013           ,,,,,Scarborough                                ,,,3,,00:52.48,,,
,5,,25/08/2012,,Sheffield City 2012 Open Sprints Meet           ,,,,,Sheffield                                       ,,,3,,00:56.72,,,
,Male 100 Backstroke,,,,,,,,,,,,,,,,,
,1,,21/06/2014,,Scarborough SC A & B Graded Meet             ,,,,,Scarborough                                ,,,3,,01:36.78,,,
,Male 100 Individual Medley,,,,,,,,,,,,,,,,,
,1,,22/06/2014,,Scarborough SC A & B Graded Meet             ,,,,,Scarborough                                ,,,3,,01:35.49,,,
SPORTSYSTEMS British Swimming Club Rankings Rev 5.2,,,,,,,,,,,,,,,,,,
23/08/2014 11:45:36,,,,,,,,,,,,,,,Page,59,/,130
,,,,,,,,,Male Open Short Course,,,,,,,,,
,,,,,,,,,All Time Best - Age At 31st December,,,,,,,,,
,,,Date,,,Meet,,,,,Venue,,Level,,Time,,,
Andrew Gould                                      ,,,,,,10/03/1995,,Sheffield C,,,156975,,,,,,,
,Male 50 Freestyle,,,,,,,,,,,,,,,,,
,1,,08/12/2012,,Boro of Barnsley 17 Annual Christmas Meet  ,,,,,Barnsley                                       ,,,3,,00:28.69,,,
,2,,23/06/2012,,Team Jorvik Sprints 3 Grades Meet                ,,,,,Leeds                                           ,,,4,,00:28.72,,,
,3,,09/04/2012,,City of Birmingham Open Meet                      ,,,,,Birmingham                                  ,,,3,,00:29.01,,,
,4,,09/04/2012,,City of Birmingham Open Meet                      ,,,,,Birmingham                                  ,,,3,,00:29.15,,,
,5,,21/04/2014,,City of Birmingham 21st Open Meet               ,,,,,Birmingham                                  ,,,3,,00:29.28,,,
,6,,25/04/2011,,City of Birmingham 18th Easter Level 3 Mee  ,,,,,Birmingham                                  ,,,3,,00:29.36,,,
,7,,16/06/2012,,Scarborough SC A&B Graded Gala                ,,,,,Scarborough                                ,,,4,,00:29.37,,,
,8,,29/03/2013,,City of Birmingham SC 20th Open Meet         ,,,,,Birmingham                                  ,,,3,,00:29.38,,,
,,,21/04/2014,,City of Birmingham 21st Open Meet               ,,,,,Birmingham                                  ,,,3,,00:29.38,,,
,10,,22/04/2012,,Doncaster Dartes SC Minster Meet                ,,,,,Beverley                                       ,,,4,,00:29.39,,,
,11,,17/09/2011,,Rotherham Metro A & B Grade Gala              ,,,,,Sheffield                                       ,,,3,,00:29.42,,,
,12,,15/07/2012,,Rotherham Metro ASC L3 Short Course Meet,,,,,Sheffield                                       ,,,3,,00:29.49,,,
,13,,20/07/2014,,Rotherham Metro A&B Grade Short Course,,,,,Sheffield                                       ,,,3,,00:29.62,,,
,14,,21/07/2013,,Rotherham Metro A & B Grade Gala              ,,,,,Sheffield                                       ,,,3,,00:29.65,,,
,15,,02/03/2013,,National Junior & Youth Championships         ,,,,,Sheffield                                       ,,,2,,00:29.69,,,
,16,,01/04/2013,,City of Birmingham SC 20th Open Meet         ,,,,,Birmingham                                  ,,,3,,00:29.74,,,
,17,,17/07/2011,,Rotherham Metro A & B Grade Meet              ,,,,,Sheffield                                       ,,,3,,00:29.79,,,
,18,,25/06/2011,,Team Jorvik Viking Sprints 3 Grades Meet     ,,,,,Leeds                                           ,,,4,,00:29.93,,,
,19,,21/04/2013,,Doncaster Dartes SC Minster Meet 2013       ,,,,,Beverley                                       ,,,3,,00:29.98,,,
,20,,25/04/2011,,City of Birmingham 18th Easter Level 3 Mee  ,,,,,Birmingham                                  ,,,3,,00:30.18,,,
,21,,27/02/2011,,National Disability Youth Championships       ,,,,,Sheffield                                       ,,,2,,00:30.23,,,
,22,,07/11/2010,,BG North East SC Champs                           ,,,,,Sunderland                                  ,,,2,,00:30.59,,,
,23,,16/01/2011,,Doncaster Dartes Swim a Long Santa Meet   ,,,,,Doncaster                                    ,,,4,,00:30.76,,,
,,,18/06/2011,,Scarborough 15th Annual A & B Graded,,,,,Scarborough                                ,,,4,,00:30.76,,,
,25,,18/09/2010,,Rotherham Metro B & C Meet                        ,,,,,Sheffield                                       ,,,3,,00:30.95,,,
,26,,11/12/2010,,Bo Barnsley Xmas Sprint                           ,,,,,Sheffield                                       ,,,4,,00:31.18,,,
,27,,05/04/2010,,City of Birmingham Easter                         ,,,,,Birmingham                                  ,,,3,,00:33.50,,,
,28,,18/07/2009,,Rotherham Metro A/B Meet                          ,,,,,Ponds Forge                                ,,,3,,00:33.53,,,
,29,,07/03/2010,,DSE National Jun Champs                           ,,,,,Sheffield                                       ,,,2,,00:33.55,,,
,30,,19/09/2009,,Rotherham Metro A/B L3 Mt                         ,,,,,Sheffield                                       ,,,3,,00:33.62,,,
,,,12/12/2009,,Boro of Barnsley Xmas Meet                        ,,,,,Sheffield                                       ,,,3,,00:33.62,,,
,32,,08/03/2009,,DSE National Jun SC Champ                         ,,,,,Sheffield                                       ,,,1,,00:35.45,,,
,33,,02/11/2008,,DSE National Short Course Mt                      ,,,,,Sheffield                                       ,,,0,,00:35.81,,,
,34,,07/12/2008,,Doncaster Dartes Santa Mt                         ,,,,,Beverley                                       ,,,3,,00:36.43,,,
,35,,15/03/2008,,Yorkshire County Champs                           ,,,,,Leeds                                           ,,,2,,00:36.44,,,
,36,,20/09/2008,,Rotherham Metro A/B Meet                          ,,,,,Ponds Forge                                ,,,3,,00:36.98,,,
,37,,02/03/2008,,DSE National Junior Champs                        ,,,,,Sheffield                                       ,,,0,,00:37.27,,,
,38,,04/03/2007,,DSE National Junior Champ                         ,,,,,Sheffield                                       ,,,1,,00:40.20,,,
,39,,05/03/2006,,DSE National Juniors                              ,,,,,Sheffield                                       ,,,1,,00:43.06,,,
SPORTSYSTEMS British Swimming Club Rankings Rev 5.2,,,,,,,,,,,,,,,,,,
23/08/2014 11:45:36,,,,,,,,,,,,,,,Page,60,/,130
,,,,,,,,,Male Open Short Course,,,,,,,,,
,,,,,,,,,All Time Best - Age At 31st December,,,,,,,,,
,,,Date,,,Meet,,,,,Venue,,Level,,Time,,,
Andrew Gould                                      ,,,,,,10/03/1995,,Sheffield C,,,156975,,,,,,,
,Male 100 Freestyle,,,,,,,,,,,,,,,,,
,1,,13/10/2012,,Yorkshire SA Winter Competition 2012           ,,,,,Sheffield                                       ,,,2,,01:01.24,,,
,2,,22/09/2012,,Rotherham Metro A& B Grade Meet               ,,,,,Sheffield                                       ,,,3,,01:01.89,,,
,3,,24/03/2012,,National Disability Youth Championships       ,,,,,Sheffield                                       ,,,2,,01:02.09,,,
,4,,24/11/2012,,DSE 25m Championship 2012                        ,,,,,Sheffield                                       ,,,2,,01:02.26,,,
,5,,15/07/2012,,Rotherham Metro ASC L3 Short Course Meet,,,,,Sheffield                                       ,,,3,,01:02.27,,,
,6,,08/12/2012,,Boro of Barnsley 17 Annual Christmas Meet  ,,,,,Barnsley                                       ,,,3,,01:02.35,,,
,7,,01/03/2013,,National Junior & Youth Championships         ,,,,,Sheffield                                       ,,,2,,01:02.63,,,
,8,,08/04/2012,,City of Birmingham Open Meet                      ,,,,,Birmingham                                  ,,,3,,01:02.94,,,
,9,,12/10/2013,,Yorkshire Winter Competition                      ,,,,,Sheffield                                       ,,,2,,01:02.95,,,
,10,,08/10/2011,,Yorkshire Winter Competition                      ,,,,,Sheffield                                       ,,,2,,01:03.19,,,
,11,,21/07/2013,,Rotherham Metro A & B Grade Gala              ,,,,,Sheffield                                       ,,,3,,01:03.41,,,
,12,,17/06/2012,,Scarborough SC A&B Graded Gala                ,,,,,Scarborough                                ,,,4,,01:03.46,,,
,13,,21/09/2013,,Rotherham Metro SC A & B Grade SC Meet  ,,,,,Sheffield                                       ,,,3,,01:03.58,,,
,14,,20/04/2014,,City of Birmingham 21st Open Meet               ,,,,,Birmingham                                  ,,,3,,01:03.65,,,
,15,,08/04/2012,,City of Birmingham Open Meet                      ,,,,,Birmingham                                  ,,,3,,01:03.72,,,
,16,,31/03/2013,,City of Birmingham SC 20th Open Meet         ,,,,,Birmingham                                  ,,,3,,01:03.90,,,
,17,,01/04/2013,,City of Birmingham SC 20th Open Meet         ,,,,,Birmingham                                  ,,,3,,01:04.42,,,
,18,,20/07/2014,,Rotherham Metro A&B Grade Short Course,,,,,Sheffield                                       ,,,3,,01:04.52,,,
,19,,17/09/2011,,Rotherham Metro A & B Grade Gala              ,,,,,Sheffield                                       ,,,3,,01:04.59,,,
,20,,09/10/2010,,Yorkshire Winter Comp                             ,,,,,Sheffield                                       ,,,2,,01:04.62,,,
,21,,20/04/2014,,City of Birmingham 21st Open Meet               ,,,,,Birmingham                                  ,,,3,,01:05.16,,,
,22,,26/02/2011,,National Disability Youth Championships       ,,,,,Sheffield                                       ,,,2,,01:05.28,,,
,23,,17/07/2011,,Rotherham Metro A & B Grade Meet              ,,,,,Sheffield                                       ,,,3,,01:05.30,,,
,24,,24/04/2011,,City of Birmingham 18th Easter Level 3 Mee  ,,,,,Birmingham                                  ,,,3,,01:05.36,,,
,25,,20/11/2010,,DSE National Short Course                         ,,,,,Sheffield                                       ,,,2,,01:05.72,,,
,26,,24/04/2011,,City of Birmingham 18th Easter Level 3 Mee  ,,,,,Birmingham                                  ,,,3,,01:05.86,,,
,27,,18/09/2010,,Rotherham Metro B & C Meet                        ,,,,,Sheffield                                       ,,,3,,01:06.21,,,
,28,,06/11/2010,,BG North East SC Champs                           ,,,,,Sunderland                                  ,,,2,,01:06.26,,,
,29,,19/06/2011,,Scarborough 15th Annual A & B Graded,,,,,Scarborough                                ,,,4,,01:06.65,,,
,30,,16/01/2011,,Doncaster Dartes Swim a Long Santa Meet   ,,,,,Doncaster                                    ,,,4,,01:07.25,,,
,31,,06/03/2010,,DSE National Jun Champs                           ,,,,,Sheffield                                       ,,,2,,01:10.18,,,
,32,,19/09/2009,,Rotherham Metro A/B L3 Mt                         ,,,,,Sheffield                                       ,,,3,,01:11.96,,,
,33,,07/11/2009,,ASANER Championships 25m                        ,,,,,Durham                                        ,,,2,,01:14.43,,,
,34,,07/03/2009,,DSE National Jun SC Champ                         ,,,,,Sheffield                                       ,,,1,,01:14.68,,,
,35,,21/11/2009,,DSE Open SC 2009                                  ,,,,,Sheffield                                       ,,,2,,01:14.87,,,
,36,,12/04/2009,,City of Birmingham Open                           ,,,,,Birmingham                                  ,,,2,,01:15.86,,,
,37,,01/11/2008,,DSE National Short Course Mt                      ,,,,,Sheffield                                       ,,,0,,01:17.61,,,
,38,,12/10/2008,,Yorkshire Winter Champs                           ,,,,,Sheffield                                       ,,,1,,01:18.43,,,
,39,,07/12/2008,,Doncaster Dartes Santa Mt                         ,,,,,Beverley                                       ,,,3,,01:20.31,,,
SPORTSYSTEMS British Swimming Club Rankings Rev 5.2,,,,,,,,,,,,,,,,,,
23/08/2014 11:45:36,,,,,,,,,,,,,,,Page,61,/,130
,,,,,,,,,Male Open Short Course,,,,,,,,,
,,,,,,,,,All Time Best - Age At 31st December,,,,,,,,,
,,,Date,,,Meet,,,,,Venue,,Level,,Time,,,
Andrew Gould                                      ,,,,,,10/03/1995,,Sheffield C,,,156975,,,,,,,
,Male 100 Freestyle,,,,,,,,,,,,,,,,,
,40,,01/03/2008,,DSE National Junior Champs                        ,,,,,Sheffield                                       ,,,0,,01:23.94,,,
,41,,04/03/2006,,DSE National Juniors                              ,,,,,Sheffield                                       ,,,1,,01:34.62,,,
,Male 200 Freestyle,,,,,,,,,,,,,,,,,
,1,,15/06/2012,,Scarborough SC A&B Graded Gala                ,,,,,Scarborough                                ,,,4,,02:12.69,,,
,2,,14/06/2013,,Scarborough SC SSC A&B Meet 2013           ,,,,,Scarborough                                ,,,3,,02:16.00,,,
,3,,09/04/2012,,City of Birmingham Open Meet                      ,,,,,Birmingham                                  ,,,3,,02:16.32,,,
,4,,20/10/2012,,NWR Disability Development Championship  ,,,,,Liverpool                                      ,,,3,,02:19.10,,,
,5,,29/03/2013,,City of Birmingham SC 20th Open Meet         ,,,,,Birmingham                                  ,,,3,,02:19.18,,,
,6,,09/04/2012,,City of Birmingham Open Meet                      ,,,,,Birmingham                                  ,,,3,,02:19.30,,,
,7,,21/04/2014,,City of Birmingham 21st Open Meet               ,,,,,Birmingham                                  ,,,3,,02:20.12,,,
,8,,01/04/2013,,City of Birmingham SC 20th Open Meet         ,,,,,Birmingham                                  ,,,3,,02:20.47,,,
,9,,21/04/2014,,City of Birmingham 21st Open Meet               ,,,,,Birmingham                                  ,,,3,,02:20.89,,,
